# 2014 04 06 02 32 37 12.310000 -86.490000 99.000000 2.300000 0.000000 0.000000 0.000000 000 
TBHS 8.94 1 P
TBHY 8.38 1 P
TBMR 8.64 1 P
TBTN 8.54 1 P
ACON 21.94 1 P
CNGN 5.63 1 P
CRIN 12.05 1 P
ESPN 32.9 1 P
HERN 8.52 1 P
MASN 10.39 1 P
MATN 14.04 1 P
MGAN 5.87 1 P
NANN 9.91 1 P
# 2014 04 14 08 44 26 12.220000 -86.370000 1.000000 1.300000 0.000000 0.000000 0.000000 277 
TBHS 11.91 1 P
TBHY 11.36 1 P
TBMR 11.58 1 P
TBTN 11.52 1 P
ACON 20.87 1 P
CNGN 8.63 1 P
CRIN 14.9 1 P
ESPN 32.22 1 P
HERN 11.51 1 P
MASN 8.35 1 P
MATN 15.37 1 P
MGAN 3.55 1 P
NANN 7.7 1 P
# 2014 04 14 08 46 19 12.230000 -86.350000 6.000000 2.400000 0.000000 0.000000 0.000000 278 
TBHS 11.52 1 P
TBHY 10.97 1 P
TBMR 11.21 1 P
ACON 19.96 1 P
CNGN 8.29 1 P
CRIN 14.48 1 P
ESPN 31.26 1 P
HERN 11.12 1 P
MASN 7.68 1 P
MATN 14.49 1 P
# 2014 04 14 08 49 18 12.230000 -86.340000 8.000000 2.700000 0.000000 0.000000 0.000000 279 
TBHS 11.55 1 P
TBHY 11.01 1 P
TBMR 11.24 1 P
TBTN 11.17 1 P
ACON 19.65 1 P
CNGN 8.36 1 P
CRIN 14.47 1 P
ESPN 30.94 1 P
HERN 11.15 1 P
MASN 7.49 1 P
MATN 14.29 1 P
MGAN 2.98 1 P
NANN 6.99 1 P
# 2014 04 14 08 56 07 12.240000 -86.360000 13.000000 2.300000 0.000000 0.000000 0.000000 280 
TBHS 11.01 1 P
TBHY 10.49 1 P
TBMR 10.72 1 P
TBTN 10.65 1 P
ACON 19.55 1 P
CNGN 7.93 1 P
CRIN 13.87 1 P
ESPN 30.79 1 P
HERN 10.63 1 P
MASN 7.79 1 P
MATN 14.03 1 P
MGAN 3.61 1 P
NANN 7.29 1 P
# 2014 04 14 08 59 33 12.250000 -86.350000 13.000000 2.300000 0.000000 0.000000 0.000000 281 
TBHS 11.04 1 P
TBHY 10.52 1 P
TBMR 10.75 1 P
TBTN 10.67 1 P
ACON 19.45 1 P
CNGN 7.95 1 P
CRIN 13.9 1 P
ESPN 30.66 1 P
HERN 10.65 1 P
MASN 7.76 1 P
MATN 13.83 1 P
MGAN 3.6 1 P
NANN 7.32 1 P
# 2014 04 14 09 05 18 12.250000 -86.340000 6.000000 3.300000 0.000000 0.000000 0.000000 282 
TBHS 11.45 1 P
TBHY 10.9 1 P
TBMR 11.15 1 P
TBTN 11.06 1 P
ACON 19.89 1 P
CNGN 8.22 1 P
CRIN 14.43 1 P
ESPN 31.13 1 P
HERN 11.04 1 P
MASN 7.75 1 P
MATN 14.14 1 P
MGAN 3.17 1 P
NANN 7.32 1 P
# 2014 04 14 09 14 16 12.230000 -86.330000 15.000000 1.000000 0.000000 0.000000 0.000000 283 
TBHS 11.41 1 P
TBHY 10.9 1 P
TBMR 11.13 1 P
TBTN 11.05 1 P
ACON 18.98 1 P
CNGN 8.39 1 P
CRIN 14.22 1 P
ESPN 30.24 1 P
HERN 11.03 1 P
MASN 7.33 1 P
MATN 13.85 1 P
MGAN 3.41 1 P
NANN 6.9 1 P
# 2014 04 14 09 23 45 12.250000 -86.350000 7.000000 3.000000 0.000000 0.000000 0.000000 284 
TBHS 11.27 1 P
TBHY 10.73 1 P
TBMR 10.97 1 P
TBTN 10.89 1 P
ACON 19.94 1 P
CNGN 8.05 1 P
CRIN 14.24 1 P
ESPN 31.17 1 P
HERN 10.87 1 P
MASN 7.85 1 P
MATN 14.16 1 P
MGAN 3.3 1 P
NANN 7.39 1 P
# 2014 04 14 09 39 47 12.250000 -86.340000 6.000000 2.400000 0.000000 0.000000 0.000000 285 
TBHS 11.45 1 P
TBHY 10.9 1 P
TBMR 11.15 1 P
TBTN 11.06 1 P
ACON 19.89 1 P
CNGN 8.22 1 P
CRIN 14.43 1 P
ESPN 31.13 1 P
HERN 11.04 1 P
MASN 7.75 1 P
MATN 14.14 1 P
MGAN 3.17 1 P
NANN 7.32 1 P
# 2014 04 14 10 14 24 12.390000 -86.480000 6.000000 2.800000 0.000000 0.000000 0.000000 286 
TBHS 8.25 1 P
TBHY 7.68 1 P
TBMR 7.96 1 P
TBTN 7.84 1 P
ACON 22.25 1 P
CNGN 4.95 1 P
CRIN 11.37 1 P
ESPN 33.1 1 P
HERN 7.82 1 P
MASN 11.01 1 P
MATN 13.72 1 P
MGAN 6.55 1 P
NANN 10.58 1 P
# 2014 04 14 10 29 51 12.220000 -86.370000 7.000000 3.700000 0.000000 0.000000 0.000000 287 
TBHS 11.32 1 P
TBHY 10.78 1 P
TBMR 11.01 1 P
TBTN 10.95 1 P
ACON 20.11 1 P
CNGN 8.11 1 P
CRIN 14.26 1 P
ESPN 31.43 1 P
HERN 10.93 1 P
MASN 7.83 1 P
MATN 14.72 1 P
MGAN 3.24 1 P
NANN 7.19 1 P
# 2014 04 14 10 40 15 12.240000 -86.370000 2.000000 2.000000 0.000000 0.000000 0.000000 288 
TBHS 11.52 1 P
TBHY 10.97 1 P
TBMR 11.2 1 P
TBTN 11.13 1 P
ACON 20.74 1 P
CNGN 8.24 1 P
CRIN 14.53 1 P
ESPN 32.02 1 P
HERN 11.12 1 P
MASN 8.37 1 P
MATN 14.92 1 P
MGAN 3.63 1 P
NANN 7.79 1 P
# 2014 04 14 10 52 13 12.230000 -86.360000 14.000000 2.400000 0.000000 0.000000 0.000000 289 
TBHS 11.08 1 P
TBHY 10.56 1 P
TBMR 10.78 1 P
TBTN 10.72 1 P
ACON 19.45 1 P
CNGN 8.02 1 P
CRIN 13.91 1 P
ESPN 30.71 1 P
HERN 10.7 1 P
MASN 7.7 1 P
MATN 14.11 1 P
MGAN 3.6 1 P
NANN 7.17 1 P
# 2014 04 14 11 02 05 12.260000 -86.360000 6.000000 2.400000 0.000000 0.000000 0.000000 290 
TBHS 11.09 1 P
TBHY 10.54 1 P
TBMR 10.79 1 P
TBTN 10.71 1 P
ACON 20.2 1 P
CNGN 7.85 1 P
CRIN 14.08 1 P
ESPN 31.4 1 P
HERN 10.69 1 P
MASN 8.11 1 P
MATN 14.17 1 P
MGAN 3.53 1 P
NANN 7.65 1 P
# 2014 04 14 11 32 04 12.260000 -86.370000 2.000000 3.000000 0.000000 0.000000 0.000000 291 
TBHS 11.32 1 P
TBHY 10.76 1 P
TBMR 11.01 1 P
TBTN 10.92 1 P
ACON 20.8 1 P
CNGN 8.03 1 P
CRIN 14.35 1 P
ESPN 32.03 1 P
HERN 10.91 1 P
MASN 8.57 1 P
MATN 14.65 1 P
MGAN 3.89 1 P
NANN 8.06 1 P
# 2014 04 14 11 36 40 12.230000 -86.390000 16.000000 3.300000 0.000000 0.000000 0.000000 292 
TBHS 10.68 1 P
TBHY 10.17 1 P
TBMR 10.38 1 P
TBTN 10.33 1 P
ACON 19.7 1 P
CNGN 7.68 1 P
CRIN 13.47 1 P
ESPN 30.97 1 P
HERN 10.31 1 P
MASN 8.1 1 P
MATN 14.25 1 P
MGAN 4.07 1 P
NANN 7.48 1 P
# 2014 04 14 11 54 22 12.250000 -86.370000 6.000000 3.000000 0.000000 0.000000 0.000000 293 
TBHS 11.06 1 P
TBHY 10.52 1 P
TBMR 10.75 1 P
TBTN 10.68 1 P
ACON 20.3 1 P
CNGN 7.82 1 P
CRIN 14.05 1 P
ESPN 31.53 1 P
HERN 10.66 1 P
MASN 8.15 1 P
MATN 14.38 1 P
MGAN 3.54 1 P
NANN 7.61 1 P
# 2014 04 14 12 36 25 12.250000 -86.360000 2.000000 3.800000 0.000000 0.000000 0.000000 294 
TBHS 11.55 1 P
TBHY 10.99 1 P
TBMR 11.24 1 P
TBTN 11.16 1 P
ACON 20.63 1 P
CNGN 8.27 1 P
CRIN 14.57 1 P
ESPN 31.89 1 P
HERN 11.14 1 P
MASN 8.33 1 P
MATN 14.7 1 P
MGAN 3.61 1 P
NANN 7.82 1 P
# 2014 04 14 12 44 18 12.240000 -86.350000 6.000000 2.700000 0.000000 0.000000 0.000000 295 
TBHS 11.42 1 P
TBHY 10.87 1 P
TBMR 11.11 1 P
TBTN 11.03 1 P
ACON 19.99 1 P
CNGN 8.18 1 P
CRIN 14.39 1 P
ESPN 31.26 1 P
HERN 11.02 1 P
MASN 7.78 1 P
MATN 14.36 1 P
MGAN 3.17 1 P
NANN 7.27 1 P
# 2014 04 14 12 53 33 12.380000 -86.480000 6.000000 1.900000 0.000000 0.000000 0.000000 296 
TBHS 8.34 1 P
TBHY 7.77 1 P
TBMR 8.05 1 P
TBTN 7.94 1 P
ACON 22.21 1 P
CNGN 5.03 1 P
CRIN 11.46 1 P
ESPN 33.09 1 P
HERN 7.91 1 P
MASN 10.9 1 P
MATN 13.83 1 P
MGAN 6.43 1 P
NANN 10.45 1 P
# 2014 04 14 13 11 51 12.370000 -86.460000 8.000000 2.700000 0.000000 0.000000 0.000000 297 
TBHS 8.64 1 P
TBHY 8.09 1 P
TBMR 8.36 1 P
TBTN 8.25 1 P
ACON 21.73 1 P
CNGN 5.4 1 P
CRIN 11.71 1 P
ESPN 32.63 1 P
HERN 8.22 1 P
MASN 10.46 1 P
MATN 13.61 1 P
MGAN 6.05 1 P
NANN 10.04 1 P
# 2014 04 14 13 13 42 12.230000 -86.370000 5.000000 1.700000 0.000000 0.000000 0.000000 298 
TBHS 11.33 1 P
TBTN 10.95 1 P
ACON 20.33 1 P
CNGN 8.08 1 P
CRIN 14.3 1 P
ESPN 31.63 1 P
HERN 10.93 1 P
MASN 8 1 P
NANN 7.39 1 P
# 2014 04 14 13 22 37 12.190000 -86.350000 19.000000 2.300000 0.000000 0.000000 0.000000 299 
TBHS 11.47 1 P
TBHY 10.97 1 P
TBMR 11.17 1 P
TBTN 11.12 1 P
ACON 18.87 1 P
CNGN 8.56 1 P
CRIN 14.17 1 P
ESPN 30.25 1 P
HERN 11.11 1 P
MASN 7.31 1 P
MATN 14.34 1 P
MGAN 3.75 1 P
NANN 6.7 1 P
# 2014 04 14 13 50 15 12.230000 -86.360000 5.000000 3.200000 0.000000 0.000000 0.000000 300 
TBHS 11.46 1 P
TBHY 10.91 1 P
TBMR 11.14 1 P
TBTN 11.07 1 P
ACON 20.19 1 P
CNGN 8.2 1 P
CRIN 14.43 1 P
ESPN 31.5 1 P
HERN 11.05 1 P
MASN 7.86 1 P
MATN 14.64 1 P
MGAN 3.21 1 P
NANN 7.28 1 P
# 2014 04 14 13 54 31 12.210000 -86.370000 6.000000 1.800000 0.000000 0.000000 0.000000 301 
TBHS 11.48 1 P
TBHY 10.94 1 P
TBMR 11.16 1 P
TBTN 11.1 1 P
ACON 20.17 1 P
CNGN 8.25 1 P
CRIN 14.42 1 P
ESPN 31.52 1 P
HERN 11.09 1 P
MASN 7.77 1 P
MATN 14.92 1 P
MGAN 3.14 1 P
NANN 7.09 1 P
# 2014 04 14 15 15 54 12.230000 -86.380000 12.000000 1.400000 0.000000 0.000000 0.000000 302 
TBHS 10.9 1 P
TBHY 10.38 1 P
TBMR 10.59 1 P
TBTN 10.53 1 P
ACON 19.86 1 P
CNGN 7.79 1 P
CRIN 13.76 1 P
ESPN 31.13 1 P
HERN 10.52 1 P
MASN 7.97 1 P
MATN 14.37 1 P
MGAN 3.68 1 P
NANN 7.36 1 P
# 2014 04 14 15 26 11 12.350000 -86.530000 5.000000 1.900000 0.000000 0.000000 0.000000 303 
TBHS 8.02 1 P
TBHY 7.45 1 P
TBMR 7.69 1 P
TBTN 7.62 1 P
ACON 22.83 1 P
CNGN 4.69 1 P
CRIN 11.11 1 P
ESPN 33.83 1 P
HERN 7.61 1 P
MASN 11.31 1 P
MATN 14.78 1 P
MGAN 6.77 1 P
NANN 10.67 1 P
# 2014 04 14 15 54 21 12.240000 -86.350000 7.000000 3.600000 0.000000 0.000000 0.000000 304 
TBHS 11.37 1 P
TBHY 10.83 1 P
TBMR 11.06 1 P
TBTN 10.99 1 P
ACON 19.91 1 P
CNGN 8.15 1 P
CRIN 14.32 1 P
ESPN 31.17 1 P
HERN 10.97 1 P
MASN 7.75 1 P
MATN 14.29 1 P
MGAN 3.18 1 P
NANN 7.25 1 P
# 2014 04 14 16 21 47 12.220000 -86.360000 8.000000 2.700000 0.000000 0.000000 0.000000 305 
TBHS 11.4 1 P
TBHY 10.86 1 P
TBMR 11.09 1 P
TBTN 11.02 1 P
ACON 19.89 1 P
CNGN 8.21 1 P
CRIN 14.32 1 P
ESPN 31.2 1 P
HERN 11.01 1 P
MASN 7.67 1 P
MATN 14.57 1 P
MGAN 3.13 1 P
NANN 7.07 1 P
# 2014 04 14 17 00 57 12.250000 -86.380000 5.000000 2.900000 0.000000 0.000000 0.000000 306 
TBHS 11 1 P
TBHY 10.44 1 P
TBMR 10.68 1 P
TBTN 10.61 1 P
ACON 20.53 1 P
CNGN 7.73 1 P
CRIN 13.99 1 P
ESPN 31.77 1 P
HERN 10.59 1 P
MASN 8.33 1 P
MATN 14.54 1 P
MGAN 3.7 1 P
NANN 7.76 1 P
# 2014 04 14 17 05 27 12.220000 -86.400000 5.000000 1.800000 0.000000 0.000000 0.000000 307 
TBHS 11.07 1 P
TBHY 10.52 1 P
TBMR 10.74 1 P
TBTN 10.69 1 P
ACON 20.7 1 P
CNGN 7.82 1 P
CRIN 14.02 1 P
ESPN 32.03 1 P
HERN 10.67 1 P
MASN 8.34 1 P
MATN 15.1 1 P
MGAN 3.71 1 P
NANN 7.6 1 P
# 2014 04 14 17 32 23 12.390000 -86.470000 2.000000 2.000000 0.000000 0.000000 0.000000 308 
TBHS 8.71 1 P
TBHY 8.14 1 P
TBMR 8.43 1 P
TBTN 8.3 1 P
ACON 22.62 1 P
CNGN 5.4 1 P
CRIN 11.87 1 P
ESPN 33.46 1 P
HERN 8.28 1 P
MASN 11.24 1 P
MATN 14 1 P
MGAN 6.75 1 P
NANN 10.83 1 P
# 2014 04 14 17 44 32 12.290000 -86.360000 3.000000 2.200000 0.000000 0.000000 0.000000 309 
TBHS 11.04 1 P
TBHY 10.48 1 P
TBMR 10.75 1 P
TBTN 10.65 1 P
ACON 20.64 1 P
CNGN 7.76 1 P
CRIN 14.09 1 P
ESPN 31.77 0 P
HERN 10.62 1 P
MASN 8.64 1 P
MATN 14.04 1 P
MGAN 4.09 1 P
NANN 8.27 1 P
# 2014 04 14 18 14 22 12.240000 -86.370000 7.000000 3.700000 0.000000 0.000000 0.000000 310 
TBHS 11.12 1 P
TBHY 10.57 1 P
TBMR 10.81 1 P
TBTN 10.74 1 P
ACON 20.17 1 P
CNGN 7.89 1 P
CRIN 14.07 1 P
ESPN 31.43 1 P
HERN 10.72 1 P
MASN 8.02 1 P
MATN 14.45 1 P
MGAN 3.43 1 P
NANN 7.45 1 P
# 2014 04 14 18 46 28 12.230000 -86.380000 8.000000 1.600000 0.000000 0.000000 0.000000 311 
TBHS 11.05 1 P
TBHY 10.51 1 P
TBMR 10.74 1 P
TBTN 10.67 1 P
ACON 20.19 1 P
CNGN 7.85 1 P
CRIN 13.98 1 P
ESPN 31.47 1 P
HERN 10.66 1 P
MASN 8.04 1 P
MATN 14.6 1 P
MGAN 3.49 1 P
NANN 7.41 1 P
# 2014 04 14 18 49 31 12.250000 -86.380000 5.000000 1.700000 0.000000 0.000000 0.000000 312 
TBHS 11 1 P
TBHY 10.44 1 P
TBMR 10.68 1 P
TBTN 10.61 1 P
ACON 20.53 1 P
CNGN 7.73 1 P
CRIN 13.99 1 P
ESPN 31.77 1 P
HERN 10.59 1 P
MASN 8.33 1 P
MATN 14.54 1 P
MGAN 3.7 1 P
NANN 7.76 1 P
# 2014 04 14 18 59 41 12.250000 -86.380000 5.000000 2.300000 0.000000 0.000000 0.000000 313 
TBHS 11 1 P
TBHY 10.44 1 P
TBMR 10.68 1 P
TBTN 10.61 1 P
ACON 20.53 1 P
CNGN 7.73 1 P
CRIN 13.99 1 P
ESPN 31.77 1 P
HERN 10.59 1 P
MASN 8.33 1 P
MATN 14.54 1 P
MGAN 3.7 1 P
NANN 7.76 1 P
# 2014 04 14 19 14 35 12.350000 -86.490000 11.000000 2.100000 0.000000 0.000000 0.000000 314 
TBHS 8.37 1 P
TBHY 7.82 1 P
TBMR 8.07 1 P
TBTN 7.99 1 P
ACON 21.77 1 P
CNGN 5.19 1 P
CRIN 11.36 1 P
ESPN 32.75 1 P
HERN 7.97 1 P
MASN 10.53 1 P
MATN 13.98 1 P
MGAN 6.17 1 P
NANN 9.99 1 P
# 2014 04 14 19 50 06 12.170000 -86.360000 18.000000 3.300000 0.000000 0.000000 0.000000 315 
TBHS 11.58 1 P
TBHY 11.09 1 P
TBMR 11.28 1 P
TBTN 11.24 1 P
ACON 19.02 1 P
CNGN 8.65 1 P
CRIN 14.27 1 P
ESPN 30.44 1 P
HERN 11.23 1 P
MASN 7.27 1 P
MATN 14.7 1 P
MGAN 3.67 1 P
NANN 6.55 1 P
# 2014 04 14 20 08 03 12.250000 -86.360000 12.000000 2.400000 0.000000 0.000000 0.000000 316 
TBHS 10.95 1 P
TBHY 10.42 1 P
TBMR 10.65 1 P
TBTN 10.58 1 P
ACON 19.66 1 P
CNGN 7.83 1 P
CRIN 13.83 1 P
ESPN 30.87 1 P
HERN 10.56 1 P
MASN 7.89 1 P
MATN 13.95 1 P
MGAN 3.63 1 P
NANN 7.42 1 P
# 2014 04 14 20 51 29 12.260000 -86.370000 6.000000 3.300000 0.000000 0.000000 0.000000 317 
TBHS 10.96 1 P
TBHY 10.41 1 P
TBMR 10.66 1 P
TBTN 10.58 1 P
ACON 20.33 1 P
CNGN 7.71 1 P
CRIN 13.96 1 P
ESPN 31.53 1 P
HERN 10.56 1 P
MASN 8.25 1 P
MATN 14.25 1 P
MGAN 3.65 1 P
NANN 7.75 1 P
# 2014 04 14 20 59 02 12.250000 -86.380000 4.000000 1.200000 0.000000 0.000000 0.000000 318 
TBHS 11.08 1 P
TBHY 10.52 1 P
TBMR 10.76 1 P
TBTN 10.69 1 P
ACON 20.64 1 P
CNGN 7.8 1 P
CRIN 14.08 1 P
ESPN 31.88 1 P
HERN 10.67 1 P
MASN 8.4 1 P
MATN 14.63 1 P
MGAN 3.75 1 P
NANN 7.83 1 P
# 2014 04 14 21 23 15 12.410000 -86.530000 6.000000 1.900000 0.000000 0.000000 0.000000 319 
TBHS 7.36 1 P
TBHY 6.79 1 P
TBMR 7.07 1 P
TBTN 6.96 1 P
ACON 22.97 1 P
CNGN 4.04 1 P
CRIN 10.51 1 P
ESPN 33.79 1 P
HERN 6.93 1 P
MASN 11.84 1 P
MATN 14.06 1 P
MGAN 7.39 1 P
NANN 11.35 1 P
# 2014 04 14 21 40 33 12.260000 -86.360000 5.000000 3.400000 0.000000 0.000000 0.000000 320 
TBHS 11.15 1 P
TBHY 10.6 1 P
TBMR 10.85 1 P
TBTN 10.76 1 P
ACON 20.29 1 P
CNGN 7.89 1 P
CRIN 14.16 1 P
ESPN 31.51 1 P
HERN 10.74 1 P
MASN 8.16 1 P
MATN 14.24 1 P
MGAN 3.56 1 P
NANN 7.69 1 P
# 2014 04 14 21 46 27 12.290000 -86.370000 5.000000 2.200000 0.000000 0.000000 0.000000 321 
TBHS 10.73 1 P
TBHY 10.18 1 P
TBMR 10.44 1 P
TBTN 10.34 1 P
ACON 20.53 1 P
CNGN 7.46 1 P
CRIN 13.77 1 P
ESPN 31.65 1 P
HERN 10.32 1 P
MASN 8.61 1 P
MATN 13.93 1 P
MGAN 4.06 1 P
NANN 8.21 1 P
# 2014 04 14 21 51 45 12.220000 -86.370000 0.000000 1.700000 0.000000 0.000000 0.000000 322 
TBHS 12.23 1 P
TBHY 11.68 1 P
TBMR 11.91 1 P
TBTN 11.85 1 P
ACON 21.2 1 P
CNGN 8.96 1 P
CRIN 15.23 1 P
ESPN 32.55 1 P
HERN 11.83 1 P
MASN 8.67 1 P
MATN 15.7 1 P
MGAN 3.86 1 P
NANN 8.02 1 P
# 2014 04 14 22 19 29 12.210000 -86.370000 13.000000 2.900000 0.000000 0.000000 0.000000 323 
TBHS 11.19 1 P
TBHY 10.67 1 P
TBMR 10.88 1 P
TBTN 10.83 1 P
ACON 19.59 1 P
CNGN 8.12 1 P
CRIN 14.01 1 P
ESPN 30.92 1 P
HERN 10.82 1 P
MASN 7.66 1 P
MATN 14.5 1 P
MGAN 3.49 1 P
NANN 7.02 1 P
# 2014 04 14 23 16 11 12.250000 -86.380000 6.000000 1.500000 0.000000 0.000000 0.000000 324 
TBHS 10.94 1 P
TBHY 10.39 1 P
TBMR 10.62 1 P
TBTN 10.55 1 P
ACON 20.43 1 P
CNGN 7.69 1 P
CRIN 13.92 1 P
ESPN 31.66 1 P
HERN 10.54 1 P
MASN 8.28 1 P
MATN 14.47 1 P
MGAN 3.67 1 P
NANN 7.72 1 P
# 2014 04 14 23 59 20 12.200000 -86.410000 18.000000 3.100000 0.000000 0.000000 0.000000 325 
TBHS 10.73 1 P
TBHY 10.23 1 P
TBMR 10.42 1 P
TBTN 10.39 1 P
ACON 19.75 1 P
CNGN 7.81 1 P
CRIN 13.44 1 P
ESPN 31.11 1 P
HERN 10.38 1 P
MASN 8.14 1 P
MATN 14.69 1 P
MGAN 4.3 1 P
NANN 7.39 1 P
# 2014 04 15 00 04 31 12.260000 -86.380000 2.000000 3.100000 0.000000 0.000000 0.000000 326 
TBHS 11.19 1 P
TBHY 10.63 1 P
TBMR 10.87 1 P
TBTN 10.79 1 P
ACON 20.94 1 P
CNGN 7.89 1 P
CRIN 14.22 1 P
ESPN 32.16 1 P
HERN 10.78 1 P
MASN 8.7 1 P
MATN 14.73 1 P
MGAN 4.03 1 P
NANN 8.17 1 P
# 2014 04 15 00 09 01 12.400000 -86.530000 0.000000 1.300000 0.000000 0.000000 0.000000 327 
TBHS 8.26 1 P
TBHY 7.69 1 P
TBMR 7.96 1 P
TBTN 7.86 1 P
ACON 23.96 1 P
CNGN 4.88 1 P
CRIN 11.44 1 P
ESPN 34.81 1 P
HERN 7.84 1 P
MASN 12.6 1 P
MATN 15.07 1 P
MGAN 8.08 1 P
NANN 12.08 1 P
# 2014 04 15 00 34 44 12.240000 -86.370000 4.000000 1.600000 0.000000 0.000000 0.000000 328 
TBHS 11.31 1 P
TBHY 10.75 1 P
TBMR 10.99 1 P
TBTN 10.92 1 P
ACON 20.47 1 P
CNGN 8.04 1 P
CRIN 14.3 1 P
ESPN 31.75 1 P
HERN 10.9 1 P
MASN 8.17 1 P
MATN 14.68 1 P
MGAN 3.5 1 P
NANN 7.59 1 P
# 2014 04 15 00 45 46 12.240000 -86.380000 12.000000 1.800000 0.000000 0.000000 0.000000 329 
TBHS 10.8 1 P
TBHY 10.27 1 P
TBMR 10.5 1 P
TBTN 10.43 1 P
ACON 19.89 1 P
CNGN 7.69 1 P
CRIN 13.67 1 P
ESPN 31.13 1 P
HERN 10.42 1 P
MASN 8.06 1 P
MATN 14.24 1 P
MGAN 3.76 1 P
NANN 7.49 1 P
# 2014 04 15 00 53 43 12.230000 -86.380000 12.000000 2.500000 0.000000 0.000000 0.000000 330 
TBHS 10.9 1 P
TBHY 10.38 1 P
TBMR 10.59 1 P
TBTN 10.53 1 P
ACON 19.86 1 P
CNGN 7.79 1 P
CRIN 13.76 1 P
ESPN 31.13 1 P
HERN 10.52 1 P
MASN 7.97 1 P
MATN 14.37 1 P
MGAN 3.68 1 P
NANN 7.36 1 P
# 2014 04 15 01 06 34 12.400000 -86.500000 7.000000 3.100000 0.000000 0.000000 0.000000 331 
TBHS 7.85 1 P
TBHY 7.28 1 P
TBMR 7.56 1 P
TBTN 7.45 1 P
ACON 22.45 1 P
CNGN 4.57 1 P
CRIN 10.97 1 P
ESPN 33.29 1 P
HERN 7.42 1 P
MASN 11.31 1 P
MATN 13.77 1 P
MGAN 6.89 1 P
NANN 10.87 1 P
# 2014 04 15 01 12 47 12.350000 -86.470000 3.000000 1.300000 0.000000 0.000000 0.000000 332 
TBHS 8.97 1 P
TBHY 8.4 1 P
TBMR 8.67 1 P
TBTN 8.57 1 P
ACON 22.31 1 P
CNGN 5.64 1 P
CRIN 12.09 1 P
ESPN 33.28 1 P
HERN 8.55 1 P
MASN 10.7 1 P
MATN 14.34 1 P
MGAN 6.14 1 P
NANN 10.19 1 P
# 2014 04 15 02 07 33 12.400000 -86.490000 4.000000 2.000000 0.000000 0.000000 0.000000 333 
TBHS 8.13 1 P
TBHY 7.56 1 P
TBMR 7.85 1 P
TBTN 7.73 1 P
ACON 22.64 1 P
CNGN 4.82 1 P
CRIN 11.29 1 P
ESPN 33.47 1 P
HERN 7.7 1 P
MASN 11.38 1 P
MATN 13.88 1 P
MGAN 6.9 1 P
NANN 10.95 1 P
# 2014 04 15 02 15 48 12.280000 -86.320000 2.000000 1.900000 0.000000 0.000000 0.000000 334 
TBHS 11.79 1 P
TBHY 11.24 1 P
TBMR 11.51 1 P
TBTN 11.4 1 P
ACON 20.2 1 P
CNGN 8.53 1 P
CRIN 14.84 1 P
ESPN 31.37 1 P
HERN 11.38 1 P
MASN 8.14 1 P
MATN 13.96 1 P
MGAN 3.61 1 P
NANN 7.89 1 P
# 2014 04 15 02 33 36 12.220000 -86.340000 4.000000 1.900000 0.000000 0.000000 0.000000 335 
TBHS 11.89 1 P
TBHY 11.34 1 P
TBMR 11.58 1 P
TBTN 11.51 1 P
ACON 20 1 P
CNGN 8.64 1 P
CRIN 14.86 1 P
ESPN 31.34 1 P
HERN 11.49 1 P
MASN 7.56 1 P
MATN 14.72 1 P
MGAN 2.83 1 P
NANN 7.01 1 P
# 2014 04 15 03 02 30 12.370000 -86.430000 4.000000 2.600000 0.000000 0.000000 0.000000 336 
TBHS 9.25 1 P
TBHY 8.69 1 P
TBMR 8.97 1 P
TBTN 8.85 1 P
ACON 21.75 1 P
CNGN 5.96 1 P
CRIN 12.38 1 P
ESPN 32.64 1 P
HERN 8.82 1 P
MASN 10.31 1 P
MATN 13.58 1 P
MGAN 5.85 1 P
NANN 9.96 1 P
# 2014 04 15 03 14 40 12.370000 -86.490000 15.000000 2.300000 0.000000 0.000000 0.000000 337 
TBHS 8.15 1 P
TBHY 7.63 1 P
TBMR 7.87 1 P
TBTN 7.78 1 P
ACON 21.55 1 P
CNGN 5.14 1 P
CRIN 11.06 1 P
ESPN 32.46 1 P
HERN 7.76 1 P
MASN 10.61 1 P
MATN 13.57 1 P
MGAN 6.43 1 P
NANN 10.14 1 P
# 2014 04 15 03 24 11 12.240000 -86.360000 6.000000 1.400000 0.000000 0.000000 0.000000 338 
TBHS 11.29 1 P
TBHY 10.74 1 P
TBMR 10.98 1 P
TBTN 10.91 1 P
ACON 20.13 1 P
CNGN 8.05 1 P
CRIN 14.26 1 P
ESPN 31.4 1 P
HERN 10.89 1 P
MASN 7.91 1 P
MATN 14.44 1 P
MGAN 3.29 1 P
NANN 7.37 1 P
# 2014 04 15 03 41 44 12.380000 -86.440000 6.000000 3.300000 0.000000 0.000000 0.000000 339 
TBHS 8.9 1 P
TBHY 8.34 1 P
TBMR 8.63 1 P
TBTN 8.5 1 P
ACON 21.7 1 P
CNGN 5.63 1 P
CRIN 12.01 1 P
ESPN 32.56 1 P
HERN 8.47 1 P
MASN 10.41 1 P
MATN 13.4 1 P
MGAN 5.98 1 P
NANN 10.06 1 P
# 2014 04 15 03 47 26 12.390000 -86.510000 16.000000 1.800000 0.000000 0.000000 0.000000 340 
TBHS 7.72 1 P
TBHY 7.21 1 P
TBMR 7.45 1 P
TBTN 7.36 1 P
ACON 21.81 1 P
CNGN 4.79 1 P
CRIN 10.62 1 P
